DPTO_CCDGO,MPIO_CCDGO,MPIO_CNMBR,MPIO_CDPMP,LLAVE_MUNICIPIO,VERSION,AREA,LATITUD,LONGITUD,TSP16_HOG,STP27_PERS
25,839,UBALÁ,25839,COLOMBIA - 25839,2018,522458624.4,4.759022776,-73.40827887,2439,7583
25,841,UBAQUE,25841,COLOMBIA - 25841,2018,107090788.8,4.500754182,-73.97564545,2287,6390
25,843,VILLA DE SAN DIEGO DE UBATÉ,25843,COLOMBIA - 25843,2018,102276880.3,5.316080652,-73.82010566,12352,40001
25,845,UNE,25845,COLOMBIA - 25845,2018,209128268.6,4.301733339,-74.06808723,2304,6902
25,851,ÚTICA,25851,COLOMBIA - 25851,2018,92084321.73,5.192795708,-74.47780003,1648,4032
25,862,VERGARA,25862,COLOMBIA - 25862,2018,144650775.2,5.131267542,-74.30979229,2289,6063
25,867,VIANÍ,25867,COLOMBIA - 25867,2018,67118376.94,4.88916314,-74.55345854,1460,3806
25,871,VILLAGÓMEZ,25871,COLOMBIA - 25871,2018,62968926.92,5.270694636,-74.19074375,628,1712
25,873,VILLAPINZÓN,25873,COLOMBIA - 25873,2018,226159938.7,5.227298709,-73.57725921,4665,15834
25,875,VILLETA,25875,COLOMBIA - 25875,2018,140887226.1,5.011670402,-74.48764746,9397,25957
25,878,VIOTÁ,25878,COLOMBIA - 25878,2018,201329826.9,4.436054105,-74.48543339,4716,12589
25,885,YACOPÍ,25885,COLOMBIA - 25885,2018,956783274.6,5.591910157,-74.36480865,3983,10887
25,898,ZIPACÓN,25898,COLOMBIA - 25898,2018,54270382.47,4.75432173,-74.38673444,1560,4211
25,899,ZIPAQUIRÁ,25899,COLOMBIA - 25899,2018,194820434.3,5.046192396,-74.02307967,40730,129652
25,1,AGUA DE DIOS,25001,COLOMBIA - 25001,2018,85745327.7,4.372744676,-74.67111051,4146,10742
54,1,SAN JOSÉ DE CÚCUTA,54001,COLOMBIA - 54001,2018,1133525946,8.112041811,-72.48862641,185450,629414
54,3,ÁBREGO,54003,COLOMBIA - 54003,2018,1382449756,8.019834481,-73.15850485,8455,30191
54,51,ARBOLEDAS,54051,COLOMBIA - 54051,2018,456148988.6,7.613231283,-72.8613642,2396,8202
54,99,BOCHALEMA,54099,COLOMBIA - 54099,2018,170267044.3,7.633461747,-72.65781375,2147,6972
54,109,BUCARASICA,54109,COLOMBIA - 54109,2018,270790859.1,8.079802239,-72.92919925,1264,4698
54,125,CÁCOTA,54125,COLOMBIA - 54125,2018,138922190.2,7.270560088,-72.65212153,836,2733
54,128,CÁCHIRA,54128,COLOMBIA - 54128,2018,615819904.7,7.684188896,-73.12939481,2571,8642
54,172,CHINÁCOTA,54172,COLOMBIA - 54172,2018,166254138.8,7.583353136,-72.58390978,5261,16021
54,223,CUCUTILLA,54223,COLOMBIA - 54223,2018,374910545.5,7.502182366,-72.79703447,2328,7648
54,239,DURANIA,54239,COLOMBIA - 54239,2018,175012816.2,7.746993206,-72.67208072,1322,4390
54,261,EL ZULIA,54261,COLOMBIA - 54261,2018,505304097.3,8.081200092,-72.63152118,7743,26019
54,313,GRAMALOTE,54313,COLOMBIA - 54313,2018,149023907.8,7.906522991,-72.80705582,1937,6408
54,344,HACARÍ,54344,COLOMBIA - 54344,2018,419004934.2,8.361831987,-73.0782633,2624,9745
54,347,HERRÁN,54347,COLOMBIA - 54347,2018,106958024.8,7.493955781,-72.49269998,1363,4702
54,377,LABATECA,54377,COLOMBIA - 54377,2018,256039786.1,7.265515346,-72.52266311,1718,5550
54,385,LA ESPERANZA,54385,COLOMBIA - 54385,2018,669899439.7,7.695233593,-73.36139672,3111,11040
54,398,LA PLAYA,54398,COLOMBIA - 54398,2018,242214667.3,8.256757875,-73.18789327,1954,7237
54,405,LOS PATIOS,54405,COLOMBIA - 54405,2018,127588133.1,7.742291094,-72.52680784,24249,81411
54,418,LOURDES,54418,COLOMBIA - 54418,2018,86587336.41,7.963712759,-72.8467029,1021,3609
54,480,MUTISCUA,54480,COLOMBIA - 54480,2018,158809674.9,7.31694997,-72.76834583,1222,3891
54,498,OCAÑA,54498,COLOMBIA - 54498,2018,522599957.9,8.231148773,-73.35246171,33197,111643
54,518,PAMPLONA,54518,COLOMBIA - 54518,2018,298294090.5,7.379057623,-72.67590348,14368,45521
54,520,PAMPLONITA,54520,COLOMBIA - 54520,2018,170930894.4,7.48287886,-72.63515401,1513,4944
54,553,PUERTO SANTANDER,54553,COLOMBIA - 54553,2018,44945401.03,8.329138642,-72.41119066,2398,8139
54,599,RAGONVALIA,54599,COLOMBIA - 54599,2018,97725777.89,7.595355974,-72.50756622,1497,5420
54,660,SALAZAR,54660,COLOMBIA - 54660,2018,493910089.5,7.772747824,-72.86769959,2546,8768
54,670,SAN CALIXTO,54670,COLOMBIA - 54670,2018,398021952.6,8.453837548,-73.15798094,2901,9961
54,673,SAN CAYETANO,54673,COLOMBIA - 54673,2018,139281648.8,7.847872195,-72.60971203,2054,6677
54,680,SANTIAGO,54680,COLOMBIA - 54680,2018,172538188.3,7.889234454,-72.7182541,925,3087
54,720,SARDINATA,54720,COLOMBIA - 54720,2018,1467706830,8.264128484,-72.80631537,6281,21243
54,743,SILOS,54743,COLOMBIA - 54743,2018,316855407.7,7.180991879,-72.78617884,1680,5713
54,871,VILLA CARO,54871,COLOMBIA - 54871,2018,401058451.7,7.936293173,-72.98759418,1251,4602
54,874,VILLA DEL ROSARIO,54874,COLOMBIA - 54874,2018,90619029.07,7.756282183,-72.48202532,28295,93735
54,174,CHITAGÁ,54174,COLOMBIA - 54174,2018,1185178041,7.05161677,-72.52544746,2925,10554
54,206,CONVENCIÓN,54206,COLOMBIA - 54206,2018,931921355.9,8.873159895,-73.20007769,5181,18112
54,245,EL CARMEN,54245,COLOMBIA - 54245,2018,1727742958,8.867990035,-73.34585922,3630,12001
54,800,TEORAMA,54800,COLOMBIA - 54800,2018,927053956.3,8.760013794,-73.15714097,3919,12727
54,810,TIBÚ,54810,COLOMBIA - 54810,2018,2680072915,8.713507237,-72.79925855,14750,51399
54,820,TOLEDO,54820,COLOMBIA - 54820,2018,1480665029,7.225864961,-72.30593418,4507,14962
54,250,EL TARRA,54250,COLOMBIA - 54250,2018,704100286.6,8.678263671,-73.0317597,5510,19075
11,1,"BOGOTÁ, D.C.",11001,COLOMBIA - 11001,2018,1622852605,4.316107698,-74.1810727,2514482,7181469
50,1,VILLAVICENCIO,50001,COLOMBIA - 50001,2018,1285879354,4.09166877,-73.49291595,150681,451212
50,6,ACACÍAS,50006,COLOMBIA - 50006,2018,1123737929,4.009644459,-73.72391348,24858,78199
50,110,BARRANCA DE UPÍA,50110,COLOMBIA - 50110,2018,403818863.1,4.519076127,-72.99548981,1842,5946
50,124,CABUYARO,50124,COLOMBIA - 50124,2018,913662509.3,4.315244759,-72.95268896,1749,5432
50,150,CASTILLA LA NUEVA,50150,COLOMBIA - 50150,2018,514685966.6,3.805154089,-73.53886668,4228,13611
50,223,CUBARRAL,50223,COLOMBIA - 50223,2018,1157865246,3.828241897,-74.07529744,2441,6377
50,226,CUMARAL,50226,COLOMBIA - 50226,2018,625092445.9,4.232526389,-73.31477539,7666,21397
50,245,EL CALVARIO,50245,COLOMBIA - 50245,2018,277851647.6,4.353769888,-73.71441684,537,1575
50,251,EL CASTILLO,50251,COLOMBIA - 50251,2018,568218055.6,3.615624542,-73.88800707,2448,7397
50,270,EL DORADO,50270,COLOMBIA - 50270,2018,117341083.4,3.706969785,-73.83161892,1312,3699
50,287,FUENTE DE ORO,50287,COLOMBIA - 50287,2018,570991217.7,3.382370124,-73.59625429,3839,11599
50,313,GRANADA,50313,COLOMBIA - 50313,2018,348311787.6,3.496562548,-73.7469591,22159,64932
50,318,GUAMAL,50318,COLOMBIA - 50318,2018,595703918.3,3.947775585,-73.95983864,4531,13857
50,330,MESETAS,50330,COLOMBIA - 50330,2018,2280629990,3.154771201,-74.12454824,3558,9751
50,370,URIBE,50370,COLOMBIA - 50370,2018,6437208689,3.047726858,-74.43066134,2606,8549
50,400,LEJANÍAS,50400,COLOMBIA - 50400,2018,815426334.6,3.614714873,-74.09628467,3651,10576
50,450,PUERTO CONCORDIA,50450,COLOMBIA - 50450,2018,1242935517,2.752260112,-72.7210941,2844,8086
50,573,PUERTO LÓPEZ,50573,COLOMBIA - 50573,2018,6913346576,4.014298921,-72.64570499,9203,28270
50,577,PUERTO LLERAS,50577,COLOMBIA - 50577,2018,2535774210,3.193092925,-73.23671436,3200,8982
50,590,PUERTO RICO,50590,COLOMBIA - 50590,2018,3428133570,2.758083657,-73.13780171,4091,11433
50,606,RESTREPO,50606,COLOMBIA - 50606,2018,365116610,4.237466997,-73.47366609,5740,17610
50,680,SAN CARLOS DE GUAROA,50680,COLOMBIA - 50680,2018,807794797,3.84761678,-73.27583401,3596,11512
50,683,SAN JUAN DE ARAMA,50683,COLOMBIA - 50683,2018,1169104600,3.289851171,-73.81635243,3075,8242
50,686,SAN JUANITO,50686,COLOMBIA - 50686,2018,237350852.2,4.471346322,-73.66041355,362,1149
50,689,SAN MARTÍN,50689,COLOMBIA - 50689,2018,5933652355,3.535909073,-72.98536928,8044,22281
50,711,VISTAHERMOSA,50711,COLOMBIA - 50711,2018,4819210108,2.811616698,-73.66652234,5602,16525
50,350,LA MACARENA,50350,COLOMBIA - 50350,2018,10839333930,2.161863917,-74.09488076,7256,23877
50,325,MAPIRIPÁN,50325,COLOMBIA - 50325,2018,11949028404,3.117523361,-71.93805692,1891,6036
50,568,PUERTO GAITÁN,50568,COLOMBIA - 50568,2018,17250083166,4.005034467,-71.63157429,11234,41017
41,1,NEIVA,41001,COLOMBIA - 41001,2018,1269827167,2.993360046,-75.27236232,101646,314526
41,306,GIGANTE,41306,COLOMBIA - 41306,2018,503703102,2.371781539,-75.51699754,7231,22871
41,319,GUADALUPE,41319,COLOMBIA - 41319,2018,249607338.7,1.984394016,-75.69693549,4755,15913
41,349,HOBO,41349,COLOMBIA - 41349,2018,194233398.1,2.541654161,-75.44781083,2289,6700
41,357,ÍQUIRA,41357,COLOMBIA - 41357,2018,356515479.8,2.691517773,-75.67383141,2694,9064
41,359,ISNOS,41359,COLOMBIA - 41359,2018,370656566.2,2.006784341,-76.25636325,7940,24593
41,378,LA ARGENTINA,41378,COLOMBIA - 41378,2018,356421100.6,2.181452571,-76.1178184,3919,12475
41,396,LA PLATA,41396,COLOMBIA - 41396,2018,814650921.2,2.328076586,-76.00117299,17536,54405
41,483,NÁTAGA,41483,COLOMBIA - 41483,2018,131940030.5,2.576066285,-75.78693757,1968,6168
41,503,OPORAPA,41503,COLOMBIA - 41503,2018,155812607.2,2.061191362,-76.04110289,3064,11111
41,518,PAICOL,41518,COLOMBIA - 41518,2018,278310760.8,2.40689827,-75.72803027,1993,6424
41,524,PALERMO,41524,COLOMBIA - 41524,2018,884266364.8,2.914491967,-75.44066118,7946,24243
41,530,PALESTINA,41530,COLOMBIA - 41530,2018,178217455.7,1.68458076,-76.1478559,2992,10454
41,548,PITAL,41548,COLOMBIA - 41548,2018,193660048.1,2.259601773,-75.8319516,3700,12246
41,551,PITALITO,41551,COLOMBIA - 41551,2018,630665936.6,1.827903583,-76.11919582,36157,120287
41,615,RIVERA,41615,COLOMBIA - 41615,2018,251230165.1,2.782224114,-75.23554484,6759,22877
41,660,SALADOBLANCO,41660,COLOMBIA - 41660,2018,466644908.7,2.100382849,-76.22897871,2922,10076
41,668,SAN AGUSTÍN,41668,COLOMBIA - 41668,2018,1390432191,1.924165493,-76.4165655,10475,32409
41,676,SANTA MARÍA,41676,COLOMBIA - 41676,2018,339379589.3,2.926265937,-75.63359785,3130,10215
41,770,SUAZA,41770,COLOMBIA - 41770,2018,429667173.8,1.870992095,-75.80798471,6143,17376
41,791,TARQUI,41791,COLOMBIA - 41791,2018,362811836.3,2.130280544,-75.87534845,5001,16108
41,797,TESALIA,41797,COLOMBIA - 41797,2018,367025387.1,2.526855132,-75.68259642,3128,9767
41,799,TELLO,41799,COLOMBIA - 41799,2018,530399389.6,3.030611777,-75.08536553,3099,10273
41,801,TERUEL,41801,COLOMBIA - 41801,2018,471734353.7,2.824113726,-75.71435298,2352,7376
41,807,TIMANÁ,41807,COLOMBIA - 41807,2018,185727085.4,1.950715226,-75.91757649,6905,20919
41,872,VILLAVIEJA,41872,COLOMBIA - 41872,2018,543926921.5,3.287057875,-75.13838292,2480,6943
41,885,YAGUARÁ,41885,COLOMBIA - 41885,2018,332915376.5,2.646563339,-75.51592645,2344,7380
41,298,GARZÓN,41298,COLOMBIA - 41298,2018,606521171.4,2.172441496,-75.57131242,20978,66311
41,244,ELÍAS,41244,COLOMBIA - 41244,2018,80441743.2,2.006248182,-75.95091694,1240,3736
41,206,COLOMBIA,41206,COLOMBIA - 41206,2018,1584969918,3.451987996,-74.67829259,2237,7040
41,132,CAMPOALEGRE,41132,COLOMBIA - 41132,2018,462799337.8,2.658666675,-75.32943803,10011,30183
41,78,BARAYA,41078,COLOMBIA - 41078,2018,786002024.8,3.135423634,-74.95797796,2224,6679
41,26,ALTAMIRA,41026,COLOMBIA - 41026,2018,180975563.6,2.07922808,-75.76858288,1374,4169
41,20,ALGECIRAS,41020,COLOMBIA - 41020,2018,589688987,2.49785068,-75.29134946,6700,20259
41,16,AIPE,41016,COLOMBIA - 41016,2018,795630625,3.262375188,-75.35262514,4604,14817
41,13,AGRADO,41013,COLOMBIA - 41013,2018,273731648.3,2.26975042,-75.71632236,2540,8593
41,6,ACEVEDO,41006,COLOMBIA - 41006,2018,540516874.5,1.709114446,-75.99664184,7274,24562
68,13,AGUADA,68013,COLOMBIA - 68013,2018,75231247.92,6.182208476,-73.53038541,581,1662
68,20,ALBANIA,68020,COLOMBIA - 68020,2018,166216966,5.778073391,-73.82845974,1231,3317
68,51,ARATOCA,68051,COLOMBIA - 68051,2018,169791551.8,6.716766585,-73.01162697,2423,7913
68,77,BARBOSA,68077,COLOMBIA - 68077,2018,46664886.98,5.955617327,-73.62345229,9719,28769
68,79,BARICHARA,68079,COLOMBIA - 68079,2018,137275811.7,6.647062543,-73.21518466,2556,7647
68,81,BARRANCABERMEJA,68081,COLOMBIA - 68081,2018,1326838302,7.054074558,-73.78211646,61967,199564
68,92,BETULIA,68092,COLOMBIA - 68092,2018,431248708.7,7.013204058,-73.38743521,1655,5230
68,121,CABRERA,68121,COLOMBIA - 68121,2018,65574309.37,6.562543673,-73.25034892,514,1621
68,132,CALIFORNIA,68132,COLOMBIA - 68132,2018,45013459.75,7.353288084,-72.92634433,587,1832
68,147,CAPITANEJO,68147,COLOMBIA - 68147,2018,85284063.97,6.520200095,-72.67435203,1910,5328
68,152,CARCASÍ,68152,COLOMBIA - 68152,2018,258946151.6,6.659675274,-72.56968434,1304,4130
68,160,CEPITÁ,68160,COLOMBIA - 68160,2018,107967109,6.752465533,-72.92924629,590,1869
68,162,CERRITO,68162,COLOMBIA - 68162,2018,421081442.5,6.903923173,-72.64536324,2017,6460
68,167,CHARALÁ,68167,COLOMBIA - 68167,2018,419231350.6,6.195551946,-73.15401065,3752,11035
68,169,CHARTA,68169,COLOMBIA - 68169,2018,126706250.4,7.258964401,-72.9878788,938,2824
68,176,CHIMA,68176,COLOMBIA - 68176,2018,173219022.1,6.372677181,-73.41476121,853,2364
68,179,CHIPATÁ,68179,COLOMBIA - 68179,2018,94936819.03,6.067944658,-73.63239132,1568,4341
68,190,CIMITARRA,68190,COLOMBIA - 68190,2018,3174288539,6.40972961,-74.17030427,8277,25782
68,207,CONCEPCIÓN,68207,COLOMBIA - 68207,2018,337119918.1,6.784531169,-72.60571611,1924,5300
68,209,CONFINES,68209,COLOMBIA - 68209,2018,71421700.43,6.355620693,-73.23985272,868,2915
68,615,RIONEGRO,68615,COLOMBIA - 68615,2018,1168432223,7.474226085,-73.37246417,8090,25266
68,655,SABANA DE TORRES,68655,COLOMBIA - 68655,2018,1402870009,7.4065422,-73.57131807,8820,27845
68,669,SAN ANDRÉS,68669,COLOMBIA - 68669,2018,281558855.2,6.796483063,-72.81613202,2719,8035
68,673,SAN BENITO,68673,COLOMBIA - 68673,2018,59113022.18,6.101681204,-73.5274905,941,2706
68,679,SAN GIL,68679,COLOMBIA - 68679,2018,146877274.1,6.550778765,-73.11887911,18500,54687
68,682,SAN JOAQUÍN,68682,COLOMBIA - 68682,2018,143133427,6.459879823,-72.85471883,749,2167
68,684,SAN JOSÉ DE MIRANDA,68684,COLOMBIA - 68684,2018,75303743.23,6.629400185,-72.73976423,1282,4153
68,686,SAN MIGUEL,68686,COLOMBIA - 68686,2018,71211347.88,6.568121541,-72.64322497,813,2433
68,689,SAN VICENTE DE CHUCURÍ,68689,COLOMBIA - 68689,2018,1116360605,6.894292346,-73.53900334,10416,29427
68,705,SANTA BÁRBARA,68705,COLOMBIA - 68705,2018,221217094.4,6.988084711,-72.89608933,745,2239
68,720,SANTA HELENA DEL OPÓN,68720,COLOMBIA - 68720,2018,373857262.5,6.40890734,-73.58206609,1103,3166
68,745,SIMACOTA,68745,COLOMBIA - 68745,2018,904712954.8,6.64810044,-73.69011693,2490,7842
68,755,SOCORRO,68755,COLOMBIA - 68755,2018,127825834.9,6.462088241,-73.24436001,9316,29997
68,770,SUAITA,68770,COLOMBIA - 68770,2018,285195534,6.114763046,-73.36621183,3295,8771
68,773,SUCRE,68773,COLOMBIA - 68773,2018,522539200.8,5.983203734,-73.95936235,2000,6044
68,780,SURATÁ,68780,COLOMBIA - 68780,2018,363008774.3,7.475402063,-72.98779966,1118,3520
68,820,TONA,68820,COLOMBIA - 68820,2018,330726283.7,7.170891099,-72.93970443,2117,6680
68,855,VALLE DE SAN JOSÉ,68855,COLOMBIA - 68855,2018,81114938.89,6.434578919,-73.10997171,1789,5648
68,861,VÉLEZ,68861,COLOMBIA - 68861,2018,447676728.1,6.220565422,-73.70244956,6814,19376
68,867,VETAS,68867,COLOMBIA - 68867,2018,92422386.39,7.322219563,-72.88156901,577,1762
68,872,VILLANUEVA,68872,COLOMBIA - 68872,2018,97606913.27,6.685867326,-73.16396916,2140,6738
68,895,ZAPATOCA,68895,COLOMBIA - 68895,2018,364418551.1,6.834626705,-73.27975979,2889,8997
68,370,JORDÁN,68370,COLOMBIA - 68370,2018,39899177.51,6.713779717,-73.09961318,330,1163
68,377,LA BELLEZA,68377,COLOMBIA - 68377,2018,335201581.7,5.910232646,-74.05072489,1857,5505
68,385,LANDÁZURI,68385,COLOMBIA - 68385,2018,590216386.4,6.331501721,-73.8186809,3207,9238
68,397,LA PAZ,68397,COLOMBIA - 68397,2018,284346972.1,6.21737437,-73.62977195,1451,3989
68,406,LEBRIJA,68406,COLOMBIA - 68406,2018,550433237.3,7.204060063,-73.29138097,12460,37214
68,418,LOS SANTOS,68418,COLOMBIA - 68418,2018,290125188.4,6.812162934,-73.10785086,3737,12433
68,425,MACARAVITA,68425,COLOMBIA - 68425,2018,102917508.2,6.513745303,-72.58536492,756,2130
68,432,MÁLAGA,68432,COLOMBIA - 68432,2018,57181695.58,6.720222349,-72.73841091,6353,19884
68,444,MATANZA,68444,COLOMBIA - 68444,2018,235748567.9,7.348778319,-73.05438997,1495,4499
68,464,MOGOTES,68464,COLOMBIA - 68464,2018,483970127.3,6.492532315,-72.95834772,3055,10165
68,468,MOLAGAVITA,68468,COLOMBIA - 68468,2018,180471702,6.643290559,-72.81916274,1255,3915
68,498,OCAMONTE,68498,COLOMBIA - 68498,2018,75221279.09,6.355368858,-73.12211833,1477,4537
68,500,OIBA,68500,COLOMBIA - 68500,2018,286066747.7,6.225596216,-73.27961515,3405,10117
68,502,ONZAGA,68502,COLOMBIA - 68502,2018,489228436.9,6.335194548,-72.81205838,1450,3955
68,522,PALMAR,68522,COLOMBIA - 68522,2018,19694441.69,6.524753994,-73.28900671,415,1253
68,524,PALMAS DEL SOCORRO,68524,COLOMBIA - 68524,2018,58541119.72,6.391750107,-73.28273174,806,2467
68,533,PÁRAMO,68533,COLOMBIA - 68533,2018,72981118.9,6.416631131,-73.17148232,1273,4144
68,549,PINCHOTE,68549,COLOMBIA - 68549,2018,55535419.04,6.513892626,-73.17570986,1605,4508
68,572,PUENTE NACIONAL,68572,COLOMBIA - 68572,2018,251678548.2,5.831129906,-73.67841815,4525,12586
68,573,PUERTO PARRA,68573,COLOMBIA - 68573,2018,762344600.7,6.685278856,-73.95761256,2265,6861
68,575,PUERTO WILCHES,68575,COLOMBIA - 68575,2018,1507986246,7.577160726,-73.78383436,9564,31698
68,211,CONTRATACIÓN,68211,COLOMBIA - 68211,2018,137172076.5,6.303116611,-73.50211527,1285,3296
68,217,COROMORO,68217,COLOMBIA - 68217,2018,577495746,6.234735779,-72.98176802,1639,4816
68,229,CURITÍ,68229,COLOMBIA - 68229,2018,244222737,6.618344598,-73.01872451,3476,11653
68,235,EL CARMEN DE CHUCURI,68235,COLOMBIA - 68235,2018,924032623.5,6.664260002,-73.56475288,6349,17638
68,245,EL GUACAMAYO,68245,COLOMBIA - 68245,2018,92967630.11,6.253547977,-73.53591151,678,1643
68,255,EL PLAYÓN,68255,COLOMBIA - 68255,2018,454981920.9,7.524284721,-73.18158192,3865,12966
68,264,ENCINO,68264,COLOMBIA - 68264,2018,400432691.4,6.079061224,-73.06206665,757,2334
68,266,ENCISO,68266,COLOMBIA - 68266,2018,74816032.33,6.65824115,-72.68027939,1085,3394
68,271,FLORIÁN,68271,COLOMBIA - 68271,2018,176599655.1,5.801106291,-73.95524931,1559,4603
68,296,GALÁN,68296,COLOMBIA - 68296,2018,201731575.6,6.671810994,-73.32467124,884,2682
68,298,GÁMBITA,68298,COLOMBIA - 68298,2018,608233066.1,5.924383558,-73.31939934,1313,3529
68,318,GUACA,68318,COLOMBIA - 68318,2018,302398263.8,6.9434341,-72.82369873,1751,5762
68,320,GUADALUPE,68320,COLOMBIA - 68320,2018,146330709.4,6.233278248,-73.40977445,1370,3880
68,322,GUAPOTÁ,68322,COLOMBIA - 68322,2018,67300363.97,6.319299865,-73.33115275,709,2052
68,324,GUAVATÁ,68324,COLOMBIA - 68324,2018,83795455.11,5.944894844,-73.72173671,1448,3751
68,327,GÜEPSA,68327,COLOMBIA - 68327,2018,30156748.61,6.033373874,-73.57899509,1686,4405
68,344,HATO,68344,COLOMBIA - 68344,2018,169017572.3,6.559878299,-73.36178841,795,2120
68,368,JESÚS MARÍA,68368,COLOMBIA - 68368,2018,89593085.17,5.854288234,-73.82342217,1168,2991
68,307,GIRÓN,68307,COLOMBIA - 68307,2018,493029887.5,7.036680245,-73.24872524,45964,150610
68,276,FLORIDABLANCA,68276,COLOMBIA - 68276,2018,100327739.1,7.079704598,-73.0679925,85219,275109
68,101,BOLÍVAR,68101,COLOMBIA - 68101,2018,1010125861,6.093691313,-74.11340192,3170,9567
68,250,EL PEÑÓN,68250,COLOMBIA - 68250,2018,398217746.6,6.096726217,-73.92718229,1208,4097
68,547,PIEDECUESTA,68547,COLOMBIA - 68547,2018,484572309.2,6.962456082,-73.00517173,47974,157425
68,1,BUCARAMANGA,68001,COLOMBIA - 68001,2018,152915686.1,7.155833544,-73.11156997,175107,528855
73,1,IBAGUÉ,73001,COLOMBIA - 73001,2018,1377251377,4.451921427,-75.252591,174421,500686
73,24,ALPUJARRA,73024,COLOMBIA - 73024,2018,501511320.2,3.390015064,-74.94078232,1559,4091
73,26,ALVARADO,73026,COLOMBIA - 73026,2018,344335592.6,4.582625784,-74.98630686,2288,6712
73,30,AMBALEMA,73030,COLOMBIA - 73030,2018,238044837.9,4.824911857,-74.80441812,2437,6524
73,43,ANZOÁTEGUI,73043,COLOMBIA - 73043,2018,469711325.4,4.631784037,-75.19117749,2304,7658
73,55,ARMERO,73055,COLOMBIA - 73055,2018,440630843.6,5.006758956,-74.84750095,4140,11440
73,67,ATACO,73067,COLOMBIA - 73067,2018,1017644437,3.428430892,-75.48227542,5646,18237
73,124,CAJAMARCA,73124,COLOMBIA - 73124,2018,508490910.8,4.406971283,-75.49745918,5545,17309
73,148,CARMEN DE APICALÁ,73148,COLOMBIA - 73148,2018,190836130.5,4.123416795,-74.74700246,3497,9643
73,152,CASABIANCA,73152,COLOMBIA - 73152,2018,175296179.2,5.0167512,-75.18880028,1930,5496
73,168,CHAPARRAL,73168,COLOMBIA - 73168,2018,2102063236,3.743693084,-75.58986634,15012,43795
73,200,COELLO,73200,COLOMBIA - 73200,2018,343598106.1,4.354162316,-74.91147453,2649,7495
73,217,COYAIMA,73217,COLOMBIA - 73217,2018,669055687,3.738625554,-75.14853736,6716,18999
73,226,CUNDAY,73226,COLOMBIA - 73226,2018,507515282.6,3.98252395,-74.68936908,2904,7762
73,236,DOLORES,73236,COLOMBIA - 73236,2018,651950399.5,3.597863274,-74.80256674,3139,7274
73,268,ESPINAL,73268,COLOMBIA - 73268,2018,216498945.8,4.166476969,-74.89352941,22643,67983
73,270,FALAN,73270,COLOMBIA - 73270,2018,181322213.4,5.079256598,-74.95703372,2230,6612
73,275,FLANDES,73275,COLOMBIA - 73275,2018,96797174.51,4.242813257,-74.83708638,9184,27334
73,283,FRESNO,73283,COLOMBIA - 73283,2018,219661479.2,5.186694812,-75.05228995,10150,28920
73,319,GUAMO,73319,COLOMBIA - 73319,2018,505743827.1,4.076501341,-74.97657287,10981,30516
73,347,HERVEO,73347,COLOMBIA - 73347,2018,322743433.5,5.068553783,-75.24322959,2163,6368
73,352,ICONONZO,73352,COLOMBIA - 73352,2018,215181855.1,4.133276369,-74.53964257,3695,10057
73,408,LÉRIDA,73408,COLOMBIA - 73408,2018,271954476.3,4.866034592,-74.92337178,5788,17084
73,411,LÍBANO,73411,COLOMBIA - 73411,2018,282372611.9,4.877936755,-75.04763076,11468,33262
73,443,SAN SEBASTIÁN DE MARIQUITA,73443,COLOMBIA - 73443,2018,293343154.2,5.235322593,-74.90668089,11790,34505
73,449,MELGAR,73449,COLOMBIA - 73449,2018,202160428,4.186049411,-74.63783301,13352,34136
73,461,MURILLO,73461,COLOMBIA - 73461,2018,423932176.7,4.826734468,-75.21993987,1112,3389
73,483,NATAGAIMA,73483,COLOMBIA - 73483,2018,859830024.8,3.540518203,-75.12200999,4835,14292
73,504,ORTEGA,73504,COLOMBIA - 73504,2018,953804324.6,3.937793962,-75.27824314,9804,29665
73,520,PALOCABILDO,73520,COLOMBIA - 73520,2018,65011129.46,5.094035737,-75.01845049,2938,9210
73,547,PIEDRAS,73547,COLOMBIA - 73547,2018,354425320.2,4.485004144,-74.92089602,2136,5574
73,555,PLANADAS,73555,COLOMBIA - 73555,2018,1754101831,3.09897343,-75.81684413,6329,21557
73,563,PRADO,73563,COLOMBIA - 73563,2018,423013002.8,3.729166649,-74.87247706,2706,7893
73,585,PURIFICACIÓN,73585,COLOMBIA - 73585,2018,402204807.8,3.854281614,-74.87451155,7559,22682
73,616,RIOBLANCO,73616,COLOMBIA - 73616,2018,2046233792,3.468077548,-75.85481103,5670,19090
73,622,RONCESVALLES,73622,COLOMBIA - 73622,2018,775849528.6,4.097861181,-75.59428027,1737,5161
73,624,ROVIRA,73624,COLOMBIA - 73624,2018,739476195.3,4.216730954,-75.34758364,6567,20220
73,671,SALDAÑA,73671,COLOMBIA - 73671,2018,193226780.6,3.912542787,-75.01859761,4641,14099
73,675,SAN ANTONIO,73675,COLOMBIA - 73675,2018,383406969.9,3.955143459,-75.49908282,3569,11514
73,678,SAN LUIS,73678,COLOMBIA - 73678,2018,412226226.9,4.12861849,-75.11244792,4307,12139
73,686,SANTA ISABEL,73686,COLOMBIA - 73686,2018,270186640.7,4.729107618,-75.20712862,1691,5128
73,770,SUÁREZ,73770,COLOMBIA - 73770,2018,190078186.7,4.048939947,-74.81857933,1281,3446
